i,Phrase,CBA,QAN,TLS,TAH,TCL,AFI,BHP,WES,WOW,EGP,SGR,totals
320,"Jane McAloon", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 9,(0.6428571428571429), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
321,"GROUP COMPANY SECRETARY", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 10,(0.7142857142857143), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
322,"Note: You should retain this statement to assist you in preparing your tax return", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 10,(0.7142857142857143), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
323,"BSB: 805-050 Account Number: 145336", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 9,(0.6428571428571429), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
324,"010096", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
325,"943764", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
326,"A45", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
327,"126964_DSS_LOW/010096/010096/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
328,"12", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 1,(0.1), 0,(0.0), 0,(0.0)
329,"63", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
330,"20", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
331,"11", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
332,"Enquiries (within Australia)    1300 558 062", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 12,(0.8), 0,(0.0), 0,(0.0), 0,(0.0)
333,"outside Australia) +61 3 9415 4631", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 12,(0.8), 0,(0.0), 0,(0.0), 0,(0.0)
334,"Facsimile +61 3 9473 2500", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 12,(0.8), 0,(0.0), 0,(0.0), 0,(0.0)
335,"www.computershare.com", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 12,(0.8), 0,(0.0), 0,(0.0), 0,(0.0)
336,"SRN/HIN", 0,(0.0), 1,(0.0625), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 3,(0.2), 3,(0.3), 0,(0.0), 0,(0.0)
337,"Direct Credit Ref. No", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 11,(0.7333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
338,"Dividend Statement", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 3,(0.2), 0,(0.0), 0,(0.0), 0,(0.0)
339,"Interim dividend for the half-year ended", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
340,"Wesfarmers Limited", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 12,(0.8), 0,(0.0), 0,(0.0), 0,(0.0)
341,"ABN 28 008 984 049", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 12,(0.8), 0,(0.0), 0,(0.0), 0,(0.0)
342,"057538", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
343,"966317", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
344,"To obtain online access to your shareholding and to update your address, email and direct credit instructions, please visit www.wesdirect.com.au", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 3,(0.2), 0,(0.0), 0,(0.0), 0,(0.0)
345,"126320_Ecomms_DSS/057538/063001/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
346,"To update your details", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
347,"1. Go online to www.wesdirect.com.au", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
348,"2.   Enter your Holder Identifi cation Number (HIN) or Securityholder Reference Number (SRN) and postcode", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
349,"or country if outside Australia), accept the terms and conditions and click “Submit", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
350,"3.  Select “Update My Details” at the top of the page and then select “Communication Options” to provide your", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
351,"email address, or “Bank Instructions Update” to provide your payment instructions and follow the prompts", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
352,"4. You will be required to create an account or be prompted to login. Please follow the instructions on the screen", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
353,"You can also contact Computershare directly to provide your email address or payment instructions (their contact", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
354,"details are on the reverse side of this statement", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
355,"Reduce your environmental impact – provide your email address", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
356,"Dividends and payment instructions", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
357,"Wesfarmers is committed to sustainable business practices and encourages all shareholders to provide an", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
358,"email address in order to receive shareholder communications online. This ensures we are providing you", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
359,"with the information you need in the most direct, cost effective manner possible, while also reducing our", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
360,"environmental impact", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
361,"Your security is important to us - Wesfarmers will always email you a link to a secure, encrypted website, rather", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
362,"than sending you documents attached to emails", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
363,"To provide your email address, simply follow the steps at the bottom of this page to update your details", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
364,"Wesfarmers pays dividends to shareholders in Australia, New Zealand or the United Kingdom to a nominated", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
365,"fi nancial institution account. For these shareholders, you need to provide your payment instructions otherwise", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
366,"you will not receive a payment of your dividend on the payment date. Overseas shareholders who do not have", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
367,"an Australian, New Zealand or United Kingdom fi nancial institution account will receive payment by cheque", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
368,"To provide your payment instructions, simply follow the steps at the bottom of this page to update your details", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
369,"Alternatively, you may elect to reinvest your payment in additional shares through the company’s Dividend", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
370,"Investment Plan. You can access a summary of the Plan and its terms and conditions by going online to", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
371,"www.wesfarmers.com.au and clicking on “Investors”, then “Shareholder Information” and then", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
372,"Dividend Investment Plan", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
373,"DIRECT CREDIT REFERENCE NO.: 1122767593", 1,(0.03571428571428571), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
374,"A.B.N. 88 000 014 675", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
375,"DIVIDEND DIRECT CREDIT ADVICE", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
376,"All correspondence to: Computershare Investor Services Pty Limited GPO Box 2975 MELBOURNE VIC 3001 Australia", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.2), 0,(0.0), 0,(0.0)
377,"Enquiries: Telephone 1300 368 664 International 61 3 9415 4055 Website www.investorcentre.com/contact", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
378,"This advice represents the amount credited to your bank account for the dividend payment as indicated", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
379,"Dividend Remittance Instructions", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
380,"Dividend Amount", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
381,"TFN / ABN Status", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
382,"WOW", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 10,(1.0), 0,(0.0), 0,(0.0)
383,"INTERIM DIVIDEND FOR THE PERIOD ENDED", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 3,(0.3), 0,(0.0), 0,(0.0)
384,"FRANKED AT", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
385,"COMPANY TAX RATE", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
386,"Dividend per", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
387,"Share", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
388,"68", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
389,"59", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
390,"LQ", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
391,"This advice contains information to assist you in preparing your Tax Return. Please retain it", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 8,(0.8), 0,(0.0), 0,(0.0)
392,"in a safe place as a charge may be levied for a replacement", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 8,(0.8), 0,(0.0), 0,(0.0)
393,"Access the Woolworths Limited Annual Report online at www.woolworthslimited.com.au", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 9,(0.9), 0,(0.0), 0,(0.0)
394,"If you would like to update your Tax File Number, bank account details or other information online", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
395,"please log onto http://www.investorcentre.com/au", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
396,"Account number: 145336", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 10,(1.0), 0,(0.0), 0,(0.0)
397,"191487", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
398,"Fully Paid Ordinary", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 7,(0.7), 0,(0.0), 0,(0.0)
399,"290", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 10,(1.0), 0,(0.0), 0,(0.0)
400,"126859_DSS_Low/191487/191487/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
401,"038675", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
402,"133362_AU_DCB_DSS2/038675/038675/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
403,"DIRECT CREDIT REFERENCE NO.: 1130781740", 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.043478260869565216), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
404,"DIRECT CREDIT REFERENCE NO.: 1130653208", 0,(0.0), 0,(0.0), 1,(0.03571428571428571), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
405,"133156_014OHB", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
406,"363rd Dividend Payment - Dividend Statement & Direct Credit Advice", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
407,"The statement below represents your final dividend for the year ended", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 5,(0.35714285714285715), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
408,"This dividend is paid at the rate of 55 US cents (equivalent", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.14285714285714285), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
409,"to 52.009456 Australian cents) per share on your holding of fully paid ordinary shares, registered in your name and entitled to participate as at the", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
410,"record date", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 8,(0.5714285714285714), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
411,"PEOPLES CHOICE CREDIT UNION", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 8,(0.5333333333333333), 9,(0.6428571428571429), 0,(0.0), 9,(0.9), 0,(0.0), 0,(0.0)
412,"010475", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
413,"941210", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
414,"A52.00", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
415,"133156_DSS_LOW/010475/010475/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.07142857142857142), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
416,"13", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 1,(0.1), 0,(0.0), 0,(0.0)
417,"42", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
418,"93", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
419,"14", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 2,(0.2), 0,(0.0), 0,(0.0)
420,"Final dividend for the full-year ended", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
421,"The final dividend is", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
422,"per share. The dividend is fully-franked (100 per cent) for Australian income tax purposes at the Australian tax rate of", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
423,"30 per cent", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
424,"077429", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
425,"964021", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
426,"Important Notes", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 10,(0.6666666666666666), 3,(0.3), 0,(0.0), 0,(0.0)
427,"You should retain this statement to assist you in preparing your tax return", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
428,"If you reside in Australia and wish to avoid tax being withheld on future dividend payments, please provide your tax file number by logging on to", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
429,"www.wesdirect.com.au and clicking on TFN information", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
430,"Shareholders should obtain their own professional advice on the tax implications of this dividend", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.13333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
431,"Non-Resident Shareholders", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 9,(0.6), 0,(0.0), 0,(0.0), 0,(0.0)
432,"The Franked Amount is not subject to withholding tax", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 9,(0.6), 0,(0.0), 0,(0.0), 0,(0.0)
433,"New Zealand Imputation Credits are not attached to this dividend", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 8,(0.5333333333333333), 0,(0.0), 0,(0.0), 0,(0.0)
434,"134293_High_Priority/077429/098704/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.06666666666666667), 0,(0.0), 0,(0.0), 0,(0.0)
435,"DIRECT CREDIT REFERENCE NO.: 1129225888", 1,(0.03571428571428571), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0)
436,"All correspondence to: Computershare Investor Services Pty Limited GPO Box 2975 MELBOuRNE VIC 3001 Australia", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 5,(0.5), 0,(0.0), 0,(0.0)
437,"FINAL DIVIDEND FOR THE PERIOD ENDED 26 JuNE 2011", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
438,"unfranked", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 5,(0.5), 0,(0.0), 0,(0.0)
439,"28", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
440,"53", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 2,(0.2), 0,(0.0), 0,(0.0)
441,"JB", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
442,"165992", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
443,"132853_DSS_Low/165992/165992/i", 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 0,(0.0), 1,(0.1), 0,(0.0), 0,(0.0)
